,topic_id,query,result,persona
112,363,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Mr. John Doe who wants to identify relevant document for the specific topic, to fulfill their goal of inform about legal inquiries. 
When creating the queries think of what Mr. John Doe is interested. What information does Mr. John Doe need to fulfill their goal of inform about legal inquiries?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Mr. John Doe is 55 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Mr. John Doe to write different length queries. 
Consider that Mr. John Doe is from new york if the topic can have a relation to new york. Formulate your words english as a native speaker, uses legal terms in latin. When writing the Queries also remember that Mr. John Doe is male. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Mr. John Doe needs to know to reach their goal of inform about legal inquiries about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Mr. John Doe and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Mr. John Doe to do research on the following.
Topic: transportation tunnel disasters.
Description: What disasters have occurred in tunnels used for transportation?","{'keywords': ['transportation', 'tunnel', 'disasters'], 'questions': {'1': 'What is a transportation tunnel?', '2': 'What disasters have occurred?', '3': 'What are the causes?', '4': 'What are the consequences?', '5': 'What are the legal implications?', '6': 'What are the safety measures?', '7': 'What are the regulations?', '8': 'What are the responsibilities?', '9': 'What are the insurance policies?', '10': 'What are the emergency procedures?'}, 'queries': {'1': 'Define transportation tunnel', '2': 'List past disasters', '3': 'Causes of disasters', '4': 'Consequences of disasters', '5': 'Legal implications of disasters', '6': 'Safety measures in tunnels', '7': 'Regulations for tunnels', '8': 'Responsibilities in tunnel disasters', '9': 'Insurance policies for tunnels', '10': 'Emergency procedures in tunnels'}}",Mr. John Doe
113,354,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Mr. John Doe who wants to identify relevant document for the specific topic, to fulfill their goal of inform about legal inquiries. 
When creating the queries think of what Mr. John Doe is interested. What information does Mr. John Doe need to fulfill their goal of inform about legal inquiries?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Mr. John Doe is 55 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Mr. John Doe to write different length queries. 
Consider that Mr. John Doe is from new york if the topic can have a relation to new york. Formulate your words english as a native speaker, uses legal terms in latin. When writing the Queries also remember that Mr. John Doe is male. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Mr. John Doe needs to know to reach their goal of inform about legal inquiries about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Mr. John Doe and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Mr. John Doe to do research on the following.
Topic: journalist risks.
Description: Identify instances where a journalist has been put at risk (e.g., killed, arrested or taken hostage) in the performance of his work.","{'keywords': ['journalist', 'risks', 'instances'], 'questions': {'1': 'What are journalist risks?', '2': 'How are journalists at risk?', '3': 'What are instances of journalist risks?', '4': 'What are the dangers for journalists?', '5': 'What are the risks for journalists?', '6': 'What are the hazards for journalists?', '7': 'What are the threats for journalists?', '8': 'What are the perils for journalists?', '9': 'What are the vulnerabilities for journalists?', '10': 'What are the exposures for journalists?'}, 'queries': {'1': 'Journalist risks explained', '2': 'Journalist dangers overview', '3': 'Journalist risks examples', '4': 'Journalist hazards list', '5': 'Journalist risks analysis', '6': 'Journalist threats explained', '7': 'Journalist perils overview', '8': 'Journalist vulnerabilities list', '9': 'Journalist exposures analysis', '10': 'Journalist risks instances'}}",Mr. John Doe
114,362,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Mr. John Doe who wants to identify relevant document for the specific topic, to fulfill their goal of inform about legal inquiries. 
When creating the queries think of what Mr. John Doe is interested. What information does Mr. John Doe need to fulfill their goal of inform about legal inquiries?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Mr. John Doe is 55 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Mr. John Doe to write different length queries. 
Consider that Mr. John Doe is from new york if the topic can have a relation to new york. Formulate your words english as a native speaker, uses legal terms in latin. When writing the Queries also remember that Mr. John Doe is male. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Mr. John Doe needs to know to reach their goal of inform about legal inquiries about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Mr. John Doe and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Mr. John Doe to do research on the following.
Topic: human smuggling.
Description: Identify incidents of human smuggling.","{'keywords': ['human smuggling', 'incidents', 'legal inquiries'], 'questions': {'1': 'What is human smuggling?', '2': 'What are the consequences?', '3': 'How to report incidents?', '4': 'What is the legal process?', '5': 'What are the penalties?', '6': 'What are the risks?', '7': 'What is the definition?', '8': 'What are the laws?', '9': ""What are the victims' rights?"", '10': 'What is the role of law enforcement?'}, 'queries': {'1': 'Define human smuggling', '2': 'Consequences of smuggling', '3': 'Report smuggling incidents', '4': 'Legal process for smuggling', '5': 'Penalties for smuggling', '6': 'Risks of human smuggling', '7': 'Definition of smuggling', '8': 'Laws on human smuggling', '9': ""Victims' rights in smuggling"", '10': 'Role of law enforcement'}}",Mr. John Doe
115,367,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Mr. John Doe who wants to identify relevant document for the specific topic, to fulfill their goal of inform about legal inquiries. 
When creating the queries think of what Mr. John Doe is interested. What information does Mr. John Doe need to fulfill their goal of inform about legal inquiries?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Mr. John Doe is 55 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Mr. John Doe to write different length queries. 
Consider that Mr. John Doe is from new york if the topic can have a relation to new york. Formulate your words english as a native speaker, uses legal terms in latin. When writing the Queries also remember that Mr. John Doe is male. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Mr. John Doe needs to know to reach their goal of inform about legal inquiries about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Mr. John Doe and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Mr. John Doe to do research on the following.
Topic: piracy.
Description: What modern instances have there been of old fashioned piracy, the boarding or taking control of boats?","{'keywords': ['piracy', 'boats', 'boarding'], 'questions': {'1': 'What is modern piracy?', '2': 'What are recent piracy cases?', '3': 'What is boat hijacking?', '4': 'What is maritime piracy?', '5': 'What is the definition of piracy?', '6': 'What is the punishment for piracy?', '7': 'What is the history of piracy?', '8': 'What is the difference between piracy and privateering?', '9': 'What is the law on piracy?', '10': 'What is the impact of piracy?'}, 'queries': {'1': 'Modern piracy definition', '2': 'Recent piracy cases', '3': 'Boat hijacking explanation', '4': 'Maritime piracy definition', '5': 'Piracy definition law', '6': 'Punishment for piracy', '7': 'History of piracy summary', '8': 'Piracy vs privateering difference', '9': 'Piracy law explanation', '10': 'Impact of piracy today'}}",Mr. John Doe
116,379,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Mr. John Doe who wants to identify relevant document for the specific topic, to fulfill their goal of inform about legal inquiries. 
When creating the queries think of what Mr. John Doe is interested. What information does Mr. John Doe need to fulfill their goal of inform about legal inquiries?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Mr. John Doe is 55 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Mr. John Doe to write different length queries. 
Consider that Mr. John Doe is from new york if the topic can have a relation to new york. Formulate your words english as a native speaker, uses legal terms in latin. When writing the Queries also remember that Mr. John Doe is male. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Mr. John Doe needs to know to reach their goal of inform about legal inquiries about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Mr. John Doe and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Mr. John Doe to do research on the following.
Topic: mainstreaming.
Description: Identify documents that discuss mainstreaming children with physical or mental impairments.","{'keywords': ['mainstreaming', 'children', 'impairments'], 'questions': {'1': 'What is mainstreaming?', '2': 'How to mainstream children?', '3': 'What are impairments?', '4': 'What is ADA?', '5': 'What is IDEA?', '6': 'What is IEP?', '7': 'What is FAPE?', '8': 'What is LRE?', '9': 'What is special education?', '10': 'What is inclusion?'}, 'queries': {'1': 'Define mainstreaming', '2': 'Mainstreaming children process', '3': 'Physical and mental impairments', '4': 'Americans with Disabilities Act', '5': 'Individuals with Disabilities Education Act', '6': 'Individualized Education Program', '7': 'Free Appropriate Public Education', '8': 'Least Restrictive Environment', '9': 'Special education definition', '10': 'Inclusion in education'}}",Mr. John Doe
117,372,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Mr. John Doe who wants to identify relevant document for the specific topic, to fulfill their goal of inform about legal inquiries. 
When creating the queries think of what Mr. John Doe is interested. What information does Mr. John Doe need to fulfill their goal of inform about legal inquiries?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Mr. John Doe is 55 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Mr. John Doe to write different length queries. 
Consider that Mr. John Doe is from new york if the topic can have a relation to new york. Formulate your words english as a native speaker, uses legal terms in latin. When writing the Queries also remember that Mr. John Doe is male. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Mr. John Doe needs to know to reach their goal of inform about legal inquiries about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Mr. John Doe and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Mr. John Doe to do research on the following.
Topic: Native American casino.
Description: Identify documents that discuss the growth of Native American casino gambling.","{'keywords': ['Native American', 'casino', 'gambling'], 'questions': {'1': 'What is Native American casino?', '2': 'How has Native American casino grown?', '3': 'What are the legal inquiries?', '4': 'What is the history?', '5': 'What are the regulations?', '6': 'What are the benefits?', '7': 'What are the drawbacks?', '8': 'What is the economic impact?', '9': 'What is the social impact?', '10': 'What is the future?'}, 'queries': {'1': 'Native American casino definition', '2': 'Native American casino growth history', '3': 'Native American casino legal inquiries', '4': 'Native American casino history', '5': 'Native American casino regulations', '6': 'Native American casino benefits', '7': 'Native American casino drawbacks', '8': 'Native American casino economic impact', '9': 'Native American casino social impact', '10': 'Native American casino future'}}",Mr. John Doe
118,378,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Mr. John Doe who wants to identify relevant document for the specific topic, to fulfill their goal of inform about legal inquiries. 
When creating the queries think of what Mr. John Doe is interested. What information does Mr. John Doe need to fulfill their goal of inform about legal inquiries?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Mr. John Doe is 55 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Mr. John Doe to write different length queries. 
Consider that Mr. John Doe is from new york if the topic can have a relation to new york. Formulate your words english as a native speaker, uses legal terms in latin. When writing the Queries also remember that Mr. John Doe is male. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Mr. John Doe needs to know to reach their goal of inform about legal inquiries about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Mr. John Doe and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Mr. John Doe to do research on the following.
Topic: euro opposition.
Description: Identify documents that discuss opposition to the use of the euro, the European currency.","{'keywords': ['euro', 'opposition', 'currency'], 'questions': {'1': 'What is euro opposition?', '2': 'Why oppose the euro?', '3': 'What are the legal implications?', '4': 'What are the economic implications?', '5': 'What are the political implications?', '6': 'What are the alternatives?', '7': 'What is the history?', '8': 'What are the consequences?', '9': 'What are the arguments?', '10': 'What is the current status?'}, 'queries': {'1': 'Euro opposition definition', '2': 'Reasons to oppose euro', '3': 'Legal implications euro opposition', '4': 'Economic implications euro opposition', '5': 'Political implications euro opposition', '6': 'Alternatives to euro', '7': 'History of euro opposition', '8': 'Consequences of euro opposition', '9': 'Arguments against euro', '10': 'Current status euro opposition'}}",Mr. John Doe
119,375,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Mr. John Doe who wants to identify relevant document for the specific topic, to fulfill their goal of inform about legal inquiries. 
When creating the queries think of what Mr. John Doe is interested. What information does Mr. John Doe need to fulfill their goal of inform about legal inquiries?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Mr. John Doe is 55 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Mr. John Doe to write different length queries. 
Consider that Mr. John Doe is from new york if the topic can have a relation to new york. Formulate your words english as a native speaker, uses legal terms in latin. When writing the Queries also remember that Mr. John Doe is male. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Mr. John Doe needs to know to reach their goal of inform about legal inquiries about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Mr. John Doe and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Mr. John Doe to do research on the following.
Topic: hydrogen energy.
Description: What is the status of research on hydrogen as a feasible energy source?","{'keywords': ['hydrogen', 'energy', 'research'], 'questions': {'1': 'What is hydrogen energy?', '2': 'What are the benefits of hydrogen energy?', '3': 'What is the current research on hydrogen energy?', '4': 'What are the challenges of using hydrogen energy?', '5': 'What is the future of hydrogen energy?', '6': 'What are the safety concerns with hydrogen energy?', '7': 'What are the economic implications of hydrogen energy?', '8': 'What are the environmental impacts of hydrogen energy?', '9': 'What are the legal implications of hydrogen energy?', '10': 'What are the international regulations on hydrogen energy?'}, 'queries': {'1': 'Define hydrogen energy', '2': 'Advantages of hydrogen energy', '3': 'Current hydrogen energy research', '4': 'Challenges of hydrogen energy', '5': 'Future of hydrogen energy', '6': 'Safety concerns with hydrogen energy', '7': 'Economic implications of hydrogen energy', '8': 'Environmental impact of hydrogen energy', '9': 'Legal implications of hydrogen energy', '10': 'International regulations on hydrogen energy'}}",Mr. John Doe
120,356,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Mr. John Doe who wants to identify relevant document for the specific topic, to fulfill their goal of inform about legal inquiries. 
When creating the queries think of what Mr. John Doe is interested. What information does Mr. John Doe need to fulfill their goal of inform about legal inquiries?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Mr. John Doe is 55 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Mr. John Doe to write different length queries. 
Consider that Mr. John Doe is from new york if the topic can have a relation to new york. Formulate your words english as a native speaker, uses legal terms in latin. When writing the Queries also remember that Mr. John Doe is male. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Mr. John Doe needs to know to reach their goal of inform about legal inquiries about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Mr. John Doe and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Mr. John Doe to do research on the following.
Topic: postmenopausal estrogen Britain.
Description: Identify documents discussing the use of estrogen by postmenopausal women in Britain.","{'keywords': ['postmenopausal', 'estrogen', 'Britain'], 'questions': {'1': 'What is postmenopausal estrogen?', '2': 'What are the benefits of postmenopausal estrogen?', '3': 'What are the risks of postmenopausal estrogen?', '4': 'What is the legal status of postmenopausal estrogen in Britain?', '5': 'What are the side effects of postmenopausal estrogen?', '6': 'What are the alternatives to postmenopausal estrogen?', '7': 'What is the recommended dosage of postmenopausal estrogen?', '8': 'What are the contraindications for postmenopausal estrogen?', '9': 'What is the history of postmenopausal estrogen use in Britain?', '10': 'What are the current guidelines for postmenopausal estrogen use in Britain?'}, 'queries': {'1': 'Define postmenopausal estrogen', '2': 'Benefits of postmenopausal estrogen', '3': 'Risks of postmenopausal estrogen', '4': 'Legal status in Britain', '5': 'Side effects of estrogen', '6': 'Alternatives to estrogen', '7': 'Recommended dosage of estrogen', '8': 'Contraindications for estrogen', '9': 'History of estrogen in Britain', '10': 'Current guidelines for estrogen'}}",Mr. John Doe
121,355,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Mr. John Doe who wants to identify relevant document for the specific topic, to fulfill their goal of inform about legal inquiries. 
When creating the queries think of what Mr. John Doe is interested. What information does Mr. John Doe need to fulfill their goal of inform about legal inquiries?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Mr. John Doe is 55 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Mr. John Doe to write different length queries. 
Consider that Mr. John Doe is from new york if the topic can have a relation to new york. Formulate your words english as a native speaker, uses legal terms in latin. When writing the Queries also remember that Mr. John Doe is male. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Mr. John Doe needs to know to reach their goal of inform about legal inquiries about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Mr. John Doe and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Mr. John Doe to do research on the following.
Topic: ocean remote sensing.
Description: Identify documents discussing the development and application of space-borne ocean remote sensing.","{'keywords': ['ocean', 'remote sensing', 'space-borne'], 'questions': {'1': 'What is ocean remote sensing?', '2': 'What is space-borne remote sensing?', '3': 'What are the applications of ocean remote sensing?', '4': 'What are the benefits of space-borne remote sensing?', '5': 'What is the history of ocean remote sensing?', '6': 'What is the future of space-borne remote sensing?', '7': 'What are the challenges of ocean remote sensing?', '8': 'What are the limitations of space-borne remote sensing?', '9': 'What is the accuracy of ocean remote sensing?', '10': 'What is the resolution of space-borne remote sensing?'}, 'queries': {'1': 'Ocean remote sensing definition', '2': 'Space-borne remote sensing explanation', '3': 'Applications of ocean remote sensing', '4': 'Benefits of space-borne remote sensing', '5': 'History of ocean remote sensing', '6': 'Future of space-borne remote sensing', '7': 'Challenges of ocean remote sensing', '8': 'Limitations of space-borne remote sensing', '9': 'Accuracy of ocean remote sensing', '10': 'Resolution of space-borne remote sensing'}}",Mr. John Doe
122,393,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Mr. John Doe who wants to identify relevant document for the specific topic, to fulfill their goal of inform about legal inquiries. 
When creating the queries think of what Mr. John Doe is interested. What information does Mr. John Doe need to fulfill their goal of inform about legal inquiries?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Mr. John Doe is 55 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Mr. John Doe to write different length queries. 
Consider that Mr. John Doe is from new york if the topic can have a relation to new york. Formulate your words english as a native speaker, uses legal terms in latin. When writing the Queries also remember that Mr. John Doe is male. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Mr. John Doe needs to know to reach their goal of inform about legal inquiries about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Mr. John Doe and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Mr. John Doe to do research on the following.
Topic: mercy killing.
Description: Identify documents that discuss mercy killings.","{'keywords': ['mercy killing', 'legal inquiries', 'documents'], 'questions': {'1': 'What is mercy killing?', '2': 'What are the legal implications of mercy killing?', '3': 'What documents discuss mercy killing?', '4': 'What is the history of mercy killing?', '5': 'What are the ethical considerations of mercy killing?', '6': 'What are the different types of mercy killing?', '7': 'What are the arguments for and against mercy killing?', '8': 'What are the consequences of mercy killing?', '9': 'What is the current legal status of mercy killing?', '10': 'What are the alternatives to mercy killing?'}, 'queries': {'1': 'Define mercy killing', '2': 'Legal implications of mercy killing', '3': 'Documents discussing mercy killing', '4': 'History of mercy killing', '5': 'Ethical considerations of mercy killing', '6': 'Types of mercy killing', '7': 'Arguments for and against mercy killing', '8': 'Consequences of mercy killing', '9': 'Current legal status of mercy killing', '10': 'Alternatives to mercy killing'}}",Mr. John Doe
